Query_ID,Query_Timestamp,Day_of_Week,Hour_of_Day,Pickup_Hub,Drop_Hub,Base_Distance_KM,Est_Ride_Duration_Min,Traffic_Condition,Weather_Condition,User_Device_OS,Device_Model_Tier,Battery_Level_Pct,App_Open_Count_Last_1hr,User_Account_Tenure_Months,Historical_Acceptance_Rate,Legal_Meter_Fare_INR,Surge_Multiplier_Applied,App_Quoted_Fare_INR,Competitor_Price_Diff_INR,Final_Ride_Status
b707314d,12-03-2026 21:16,3,21,Indiranagar,Peenya,10.6,50,Free-Flow,Heavy Downpour,Android,Budget,76,7,26,0.88,159,1.46,232,-11,Ride_Accepted
37c4306b,20-08-2026 01:43,3,1,Marathahalli,Whitefield,23,67,Free-Flow,Clear,iOS,Mid-Range,21,4,25,0.77,345,1.13,388,13,Ride_Accepted
1a9c1676,13-06-2026 18:27,5,18,Bellandur,Marathahalli,7.3,79,Gridlock,Thunderstorm,Android,Mid-Range,68,4,14,0.57,109.5,2.32,254,-22,User_Abandoned_App
d0948929,13-06-2026 16:55,5,16,Peenya,Koramangala,7.7,21,Free-Flow,Clear,iOS,Mid-Range,53,3,32,0.71,115.5,0.97,112,-24,Ride_Accepted
e59f3a96,12-07-2026 06:26,6,6,Hebbal,Malleshwaram,10.6,33,Light,Clear,Android,Budget,68,4,6,0.64,159,0.91,145,-1,Ride_Accepted
61fdf914,07-06-2026 17:35,6,17,HSR Layout,Electronic City,15.3,92,Heavy,Clear,Android,Budget,82,1,6,0.44,229.5,1.18,271,-5,Ride_Accepted
db0d5224,06-04-2026 17:43,0,17,Whitefield,HSR Layout,6.9,50,Gridlock,Clear,Android,Budget,11,2,41,0.9,103.5,1.41,146,-9,Ride_Accepted
9c7c7442,24-06-2026 08:17,2,8,Indiranagar,Whitefield,4.8,38,Gridlock,Clear,iOS,Premium,50,8,2,0.57,72,1.66,120,25,User_Abandoned_App
cf03eb77,09-06-2026 11:28,1,11,Malleshwaram,Electronic City,3.6,23,Free-Flow,Heavy Downpour,iOS,Premium,77,4,4,0.74,54,1.61,87,8,User_Abandoned_App
f7e77efd,23-07-2026 03:16,3,3,Peenya,Electronic City,6.6,18,Free-Flow,Light Rain,Android,Mid-Range,22,4,25,0.6,99,0.97,96,-21,Ride_Accepted
e91d8633,01-04-2026 00:42,2,0,Bellandur,Hebbal,7.8,25,Free-Flow,Light Rain,Android,Mid-Range,44,4,41,0.51,117,0.96,112,-7,Ride_Accepted
c1c6cc67,22-08-2026 08:30,5,8,Peenya,Hebbal,13.7,101,Gridlock,Clear,Android,Mid-Range,21,7,15,0.9,205.5,1.54,317,3,User_Abandoned_App
2cc3452e,24-04-2026 08:22,4,8,Hebbal,Malleshwaram,10.3,67,Heavy,Clear,iOS,Premium,3,1,34,0.57,154.5,1.46,225,25,User_Abandoned_App
6ee03c1f,12-03-2026 18:25,3,18,Electronic City,Whitefield,12.2,129,Gridlock,Thunderstorm,Android,Budget,72,5,47,0.71,183,2.15,393,-4,User_Abandoned_App
1944c17e,10-05-2026 11:32,6,11,Whitefield,Peenya,6.2,25,Moderate,Clear,iOS,Premium,95,2,7,0.45,93,1.13,105,16,Ride_Accepted
d074c332,31-07-2026 19:07,4,19,Whitefield,Electronic City,11,66,Heavy,Clear,Android,Mid-Range,51,4,25,0.9,165,1.43,236,43,Ride_Accepted
01fd30b9,16-05-2026 15:43,5,15,Malleshwaram,Electronic City,15.8,45,Light,Light Rain,Android,Premium,56,3,46,0.9,237,1.17,276,-7,Ride_Accepted
d435c7b5,08-05-2026 15:06,4,15,Electronic City,HSR Layout,7.9,21,Light,Clear,Android,Mid-Range,23,1,42,0.9,118.5,1.23,146,10,User_Abandoned_App
80f62db8,04-07-2026 08:33,5,8,Marathahalli,Koramangala,23.2,138,Heavy,Clear,Android,Mid-Range,74,2,24,0.64,348,1.31,457,1,Ride_Accepted
68c832c2,02-03-2026 08:18,0,8,Koramangala,Whitefield,3.2,27,Gridlock,Light Rain,iOS,Premium,57,6,18,0.82,48,1.6,77,0,Ride_Accepted
9c26d6d5,05-07-2026 11:48,6,11,Indiranagar,HSR Layout,6,15,Light,Clear,Android,Budget,25,2,10,0.68,90,0.99,89,-4,Ride_Accepted
ac3c8abb,24-04-2026 17:19,4,17,Whitefield,Marathahalli,10.8,83,Heavy,Heavy Downpour,iOS,Premium,1,5,4,0.68,162,2.41,391,-26,Ride_Accepted
9d9dc80c,19-07-2026 09:52,6,9,HSR Layout,Malleshwaram,9.9,78,Gridlock,Clear,iOS,Premium,40,6,39,0.9,148.5,1.64,244,8,Cancelled_By_Driver
158e2cff,27-06-2026 18:48,5,18,Whitefield,Hebbal,9.1,68,Gridlock,Clear,Android,Budget,44,3,36,0.48,136.5,1.49,203,17,Ride_Accepted
44143590,14-05-2026 16:12,3,16,Peenya,Koramangala,5.2,22,Free-Flow,Light Rain,Android,Mid-Range,92,1,25,0.69,78,1.12,87,16,User_Abandoned_App
b191ee24,08-07-2026 06:08,2,6,Whitefield,Peenya,18.3,58,Free-Flow,Clear,Android,Premium,60,3,43,0.78,274.5,1.31,360,7,Ride_Accepted
e84d55fd,12-03-2026 09:10,3,9,Whitefield,Marathahalli,4,23,Heavy,Clear,Android,Premium,67,2,30,0.59,60,1.46,88,-42,User_Abandoned_App
c52c05cf,20-03-2026 04:08,4,4,Koramangala,Marathahalli,7.9,32,Moderate,Light Rain,iOS,Premium,26,1,25,0.9,118.5,1.27,150,57,Ride_Accepted
f5401ef4,26-03-2026 09:44,3,9,Koramangala,HSR Layout,6.9,50,Gridlock,Light Rain,iOS,Premium,69,6,46,0.9,103.5,1.56,161,-26,Ride_Accepted
1181daf2,11-07-2026 11:34,5,11,Bellandur,Marathahalli,17,54,Free-Flow,Clear,Android,Mid-Range,1,2,10,0.86,255,1.01,259,18,Ride_Accepted
9c3e7564,21-04-2026 18:51,1,18,Marathahalli,Indiranagar,4.7,32,Gridlock,Clear,iOS,Mid-Range,81,7,12,0.6,70.5,1.35,95,-12,Ride_Accepted
cff35ed9,19-07-2026 09:23,6,9,HSR Layout,Koramangala,7.8,63,Gridlock,Clear,Android,Budget,51,3,1,0.58,117,1.47,172,-18,User_Abandoned_App
aba0412f,17-04-2026 14:20,4,14,Whitefield,Bellandur,12.2,35,Light,Clear,iOS,Mid-Range,74,4,7,0.79,183,1.15,211,27,Ride_Accepted
8171b80e,20-08-2026 09:23,3,9,Whitefield,Malleshwaram,8.4,66,Gridlock,Clear,iOS,Premium,16,5,13,0.63,126,1.48,186,21,Cancelled_By_Driver
2a381965,05-05-2026 16:00,1,16,Indiranagar,Bellandur,9.6,24,Light,Clear,Android,Mid-Range,54,2,30,0.9,144,1.1,158,-55,Ride_Accepted
d989639b,21-05-2026 07:05,3,7,Koramangala,Electronic City,35,158,Moderate,Clear,iOS,Premium,95,1,38,0.68,525,1.11,582,-20,Ride_Accepted
af8b9907,02-06-2026 07:23,1,7,HSR Layout,Whitefield,13,57,Moderate,Clear,Android,Mid-Range,25,2,28,0.9,195,1.13,220,-3,User_Abandoned_App
28375690,22-06-2026 18:22,0,18,Malleshwaram,HSR Layout,11.5,86,Gridlock,Clear,Android,Budget,51,5,5,0.61,172.5,1.3,225,-30,Ride_Accepted
3c1d197c,22-07-2026 09:39,2,9,Bellandur,Whitefield,11.7,83,Gridlock,Clear,iOS,Premium,90,5,33,0.39,175.5,1.56,274,20,User_Abandoned_App
9b8d57b5,21-04-2026 08:30,1,8,Marathahalli,Peenya,9.6,58,Heavy,Clear,iOS,Premium,8,3,22,0.89,144,1.46,210,32,Ride_Accepted
a7100629,13-05-2026 01:45,2,1,Electronic City,Koramangala,7.8,20,Free-Flow,Clear,iOS,Mid-Range,26,2,37,0.33,117,0.91,107,18,Ride_Accepted
94f2fb64,26-08-2026 16:59,2,16,Marathahalli,Hebbal,9.9,44,Moderate,Light Rain,iOS,Premium,43,3,46,0.79,148.5,1.25,186,12,Ride_Accepted
8741ad3e,17-04-2026 11:56,4,11,Peenya,Hebbal,7.6,26,Light,Clear,Android,Premium,55,5,43,0.9,114,1.24,141,-15,Cancelled_By_Driver
7810efec,08-07-2026 07:04,2,7,Whitefield,Indiranagar,5.3,20,Moderate,Clear,iOS,Premium,78,4,30,0.81,79.5,1.29,102,-22,User_Abandoned_App
986fb0e9,03-04-2026 18:43,4,18,Bellandur,Indiranagar,7,43,Heavy,Clear,iOS,Mid-Range,95,1,13,0.38,105,1.21,127,31,Ride_Accepted
69703695,01-07-2026 17:42,2,17,Peenya,Hebbal,13.2,102,Gridlock,Clear,Android,Mid-Range,13,2,20,0.43,198,1.56,308,-7,Ride_Accepted
e3acb19b,26-04-2026 08:59,6,8,HSR Layout,Marathahalli,10.1,65,Heavy,Clear,iOS,Premium,53,2,12,0.85,151.5,1.48,224,12,User_Abandoned_App
99a4bc1c,15-03-2026 07:37,6,7,Electronic City,Marathahalli,5.2,23,Free-Flow,Clear,iOS,Premium,41,3,2,0.59,78,1.1,86,1,User_Abandoned_App
3744ecae,14-06-2026 10:00,6,10,Koramangala,Indiranagar,9.9,71,Gridlock,Clear,Android,Mid-Range,88,6,26,0.9,148.5,1.71,253,7,Ride_Accepted
56086188,10-05-2026 09:28,6,9,Bellandur,Koramangala,13.9,80,Heavy,Clear,iOS,Premium,76,2,9,0.81,208.5,1.39,289,19,Ride_Accepted
7560b33b,19-05-2026 06:24,1,6,Bellandur,Malleshwaram,13.2,38,Free-Flow,Clear,iOS,Premium,36,2,47,0.9,198,1.24,245,6,User_Abandoned_App
bd75ede4,18-05-2026 21:58,0,21,Whitefield,Malleshwaram,3.9,23,Moderate,Clear,Android,Mid-Range,93,5,23,0.73,58.5,0.96,56,21,Ride_Accepted
26482fe9,30-07-2026 09:48,3,9,Hebbal,Whitefield,14.8,109,Gridlock,Clear,Android,Mid-Range,90,4,19,0.56,222,1.47,325,22,Ride_Accepted
bbdf5b49,08-04-2026 12:51,2,12,Bellandur,Malleshwaram,20.3,57,Free-Flow,Clear,iOS,Premium,50,2,7,0.81,304.5,1.22,371,-38,Ride_Accepted
fa7b3ab5,20-07-2026 17:08,0,17,Indiranagar,Whitefield,8.5,52,Heavy,Clear,Android,Mid-Range,86,3,41,0.8,127.5,1.46,186,-25,Cancelled_By_Driver
27d059c2,19-05-2026 19:28,1,19,Electronic City,Whitefield,4.5,32,Gridlock,Clear,Android,Mid-Range,67,7,43,0.9,67.5,1.59,107,-22,Cancelled_By_Driver
752dd889,15-03-2026 06:03,6,6,Electronic City,Electronic City,18.3,50,Light,Clear,iOS,Mid-Range,77,2,20,0.82,274.5,1.07,294,-3,Ride_Accepted
59b48e95,09-07-2026 06:59,3,6,Indiranagar,Hebbal,6.2,22,Free-Flow,Clear,Android,Budget,50,3,6,0.64,93,0.95,88,30,Ride_Accepted
eb445afe,28-03-2026 14:46,5,14,Malleshwaram,Hebbal,13.3,37,Light,Light Rain,Android,Mid-Range,75,2,17,0.86,199.5,1.15,230,2,User_Abandoned_App
b6eee084,23-07-2026 08:45,3,8,Indiranagar,Whitefield,4,24,Heavy,Clear,Android,Mid-Range,99,1,34,0.62,60,1.26,76,13,Ride_Accepted
01a40a70,01-03-2026 15:12,6,15,Indiranagar,Electronic City,8.2,39,Moderate,Clear,iOS,Premium,51,2,39,0.68,123,1.1,136,-10,Ride_Accepted
bea0c665,01-04-2026 06:46,2,6,Electronic City,Indiranagar,4.4,22,Light,Heavy Downpour,Android,Mid-Range,96,6,45,0.9,66,1.56,103,-4,User_Abandoned_App
1eae0ab9,08-08-2026 13:13,5,13,Marathahalli,Hebbal,18.3,53,Light,Clear,Android,Budget,79,2,37,0.9,274.5,1.06,291,11,Ride_Accepted
8caee35b,02-07-2026 17:16,3,17,Electronic City,HSR Layout,7.1,57,Gridlock,Clear,iOS,Premium,1,2,20,0.9,106.5,1.71,183,12,Ride_Accepted
22c4c973,20-05-2026 16:21,2,16,Hebbal,HSR Layout,3.2,14,Free-Flow,Clear,Android,Premium,76,3,5,0.41,48,1.1,53,-8,Ride_Accepted
f5227214,08-08-2026 16:36,5,16,Whitefield,Malleshwaram,7.1,22,Free-Flow,Light Rain,iOS,Mid-Range,36,4,14,0.78,106.5,1.12,120,12,Ride_Accepted
84b9e1a6,18-07-2026 15:54,5,15,Peenya,Bellandur,10.3,30,Free-Flow,Clear,iOS,Premium,83,1,33,0.84,154.5,1.14,177,27,Ride_Accepted
d673a715,19-03-2026 22:29,3,22,Marathahalli,Hebbal,18.6,93,Free-Flow,Heavy Downpour,iOS,Premium,80,5,12,0.9,279,1.63,455,-12,Ride_Accepted
bdaf87f9,27-06-2026 20:35,5,20,Koramangala,Whitefield,19.4,83,Moderate,Clear,Android,Mid-Range,71,2,3,0.59,291,1,291,40,Ride_Accepted
43cbb648,01-05-2026 05:58,4,5,Peenya,Electronic City,9.5,29,Free-Flow,Clear,Android,Mid-Range,91,3,32,0.56,142.5,0.98,140,-28,Ride_Accepted
fae69eca,22-06-2026 09:51,0,9,Whitefield,Electronic City,20.1,162,Heavy,Heavy Downpour,Android,Mid-Range,22,3,31,0.78,301.5,1.96,590,-6,Ride_Accepted
d26af357,30-03-2026 17:42,0,17,Hebbal,Malleshwaram,8.7,41,Moderate,Clear,Android,Budget,92,2,17,0.72,130.5,0.9,118,-20,User_Abandoned_App
438a479d,20-04-2026 10:21,0,10,Hebbal,Malleshwaram,12.7,76,Heavy,Clear,Android,Mid-Range,67,2,34,0.86,190.5,1.43,272,21,Ride_Accepted
98ab6028,28-05-2026 08:17,3,8,Koramangala,Bellandur,16.3,99,Heavy,Clear,Android,Mid-Range,28,2,14,0.85,244.5,1.26,308,47,Ride_Accepted
e45eb944,01-08-2026 18:01,5,18,Marathahalli,Malleshwaram,14.5,86,Heavy,Clear,Android,Mid-Range,73,1,34,0.9,217.5,1.39,302,38,Ride_Accepted
406230ea,04-06-2026 09:07,3,9,Malleshwaram,Whitefield,12.4,94,Gridlock,Light Rain,Android,Budget,93,7,24,0.9,186,1.4,261,-12,Ride_Accepted
c03f82b8,06-04-2026 02:45,0,2,Indiranagar,Malleshwaram,9.1,26,Light,Clear,Android,Mid-Range,61,2,3,0.6,136.5,0.98,134,22,Ride_Accepted
f26483fc,31-03-2026 10:59,1,10,Marathahalli,HSR Layout,10.2,73,Gridlock,Light Rain,iOS,Premium,79,6,28,0.74,153,1.68,256,-16,Ride_Accepted
88c3f488,17-05-2026 09:44,6,9,Malleshwaram,Indiranagar,8.9,53,Heavy,Light Rain,Android,Premium,43,2,3,0.23,133.5,1.4,187,12,Ride_Accepted
1d38b55f,15-03-2026 07:59,6,7,Hebbal,Whitefield,8.7,23,Free-Flow,Clear,Android,Mid-Range,90,2,32,0.9,130.5,1.13,147,48,Ride_Accepted
cac64f44,15-08-2026 09:05,5,9,Electronic City,Bellandur,5.6,29,Heavy,Clear,Android,Premium,71,2,12,0.11,84,1.32,111,9,Ride_Accepted
69742d4d,08-06-2026 06:47,0,6,Whitefield,Indiranagar,14.4,66,Moderate,Clear,iOS,Premium,91,4,47,0.89,216,1.22,264,16,Ride_Accepted
13279b85,07-07-2026 13:22,1,13,Koramangala,Electronic City,6.2,28,Moderate,Clear,Android,Premium,25,5,34,0.42,93,1.16,108,2,Ride_Accepted
700352b2,31-07-2026 10:47,4,10,Whitefield,Hebbal,26.7,180,Gridlock,Clear,iOS,Premium,61,9,29,0.66,400.5,1.57,628,-26,Ride_Accepted
dc385f83,04-08-2026 06:02,1,6,HSR Layout,Koramangala,13.7,38,Free-Flow,Clear,Android,Budget,56,2,34,0.77,205.5,1.02,210,-5,Ride_Accepted
0e0c5938,25-08-2026 22:03,1,22,HSR Layout,Whitefield,8.6,50,Free-Flow,Thunderstorm,Android,Premium,5,1,34,0.84,129,1.8,232,-3,Ride_Accepted
fb90f15b,11-05-2026 20:46,0,20,Marathahalli,Malleshwaram,8.9,55,Heavy,Clear,iOS,Premium,5,5,43,0.9,133.5,1.87,250,28,Ride_Accepted
1ee0df82,20-05-2026 18:00,2,18,Hebbal,Bellandur,7.2,56,Gridlock,Light Rain,Android,Mid-Range,38,7,43,0.9,108,1.54,166,8,User_Abandoned_App
c13bbf3a,16-07-2026 08:55,3,8,Hebbal,Whitefield,11.3,70,Heavy,Light Rain,Android,Budget,89,1,14,0.9,169.5,1.23,209,35,Ride_Accepted
fe639430,25-08-2026 05:26,1,5,Indiranagar,Whitefield,19.6,61,Free-Flow,Clear,iOS,Premium,62,3,19,0.72,294,1.25,368,28,User_Abandoned_App
8b91bfca,17-06-2026 09:36,2,9,Indiranagar,Marathahalli,8.6,64,Gridlock,Clear,Android,Premium,27,4,24,0.58,129,1.46,188,-17,Ride_Accepted
924b30b1,04-07-2026 17:56,5,17,Indiranagar,Koramangala,6.5,53,Heavy,Heavy Downpour,Android,Budget,80,3,19,0.61,97.5,1.75,170,-27,Ride_Accepted
6216d4ee,26-04-2026 18:06,6,18,Electronic City,Koramangala,11,81,Gridlock,Light Rain,Android,Mid-Range,68,6,25,0.9,165,1.56,257,-2,Ride_Accepted
5f93ce4f,20-04-2026 09:30,0,9,Peenya,Electronic City,8.6,62,Gridlock,Clear,Android,Budget,64,4,36,0.84,129,1.45,187,-21,User_Abandoned_App
41092f75,30-07-2026 10:26,3,10,Bellandur,Koramangala,11.1,63,Heavy,Light Rain,Android,Mid-Range,71,3,37,0.54,166.5,1.29,215,-17,User_Abandoned_App
2a8edcb8,27-03-2026 00:06,4,0,Peenya,Bellandur,21,60,Free-Flow,Clear,Android,Premium,73,1,5,0.62,315,1.08,339,-7,Cancelled_By_Driver
e8289f7f,01-04-2026 18:02,2,18,Whitefield,Malleshwaram,22,167,Gridlock,Clear,iOS,Premium,54,7,34,0.81,330,1.71,564,-14,User_Abandoned_App
b8000e62,27-06-2026 09:00,5,9,Peenya,Koramangala,33.1,180,Heavy,Light Rain,Android,Premium,4,2,22,0.88,496.5,1.51,752,12,Cancelled_By_Driver
6d6b7299,02-08-2026 21:43,6,21,Electronic City,Peenya,16.4,46,Free-Flow,Clear,iOS,Premium,83,3,14,0.65,246,1.16,286,19,Ride_Accepted
97dae5a8,06-08-2026 09:19,3,9,Whitefield,Electronic City,15.1,91,Heavy,Clear,iOS,Mid-Range,22,3,27,0.81,226.5,1.26,284,-5,Cancelled_By_Driver
10abca47,18-07-2026 00:55,5,0,Peenya,Whitefield,8.6,24,Light,Clear,Android,Budget,57,2,26,0.57,129,0.9,116,-2,Ride_Accepted
27df7783,18-06-2026 07:21,3,7,Electronic City,Marathahalli,8.2,30,Free-Flow,Clear,Android,Budget,84,1,40,0.78,123,0.97,119,3,Ride_Accepted
c78e9626,19-05-2026 13:47,1,13,Bellandur,Marathahalli,9,25,Free-Flow,Light Rain,Android,Premium,10,2,15,0.84,135,1.2,163,-5,Ride_Accepted
7d4bd655,14-05-2026 17:48,3,17,Peenya,Bellandur,10.8,67,Heavy,Clear,iOS,Mid-Range,39,1,34,0.54,162,1.22,197,-28,User_Abandoned_App
81893945,11-04-2026 02:42,5,2,Electronic City,Indiranagar,17.7,52,Free-Flow,Clear,iOS,Premium,64,1,6,0.48,265.5,1.19,315,-11,User_Abandoned_App
4c27ec81,10-08-2026 01:13,0,1,Indiranagar,Malleshwaram,20.1,99,Light,Heavy Downpour,iOS,Premium,39,3,12,0.75,301.5,1.57,473,-12,Cancelled_By_Driver
84fa4daa,11-04-2026 08:37,5,8,Hebbal,Marathahalli,12.9,79,Heavy,Clear,Android,Mid-Range,63,1,25,0.7,193.5,1.19,230,38,Ride_Accepted
c45c7300,18-05-2026 07:36,0,7,Indiranagar,Bellandur,11.4,42,Free-Flow,Clear,Android,Mid-Range,89,3,6,0.84,171,1.14,194,-14,Ride_Accepted
865b3c3c,02-03-2026 11:53,0,11,Hebbal,Malleshwaram,9.1,25,Free-Flow,Clear,iOS,Premium,87,4,3,0.62,136.5,1.14,156,-23,Ride_Accepted
9ca92204,25-06-2026 18:29,3,18,Koramangala,Malleshwaram,12.1,90,Gridlock,Clear,Android,Premium,13,5,12,0.44,181.5,1.88,340,-17,Ride_Accepted
099f901d,30-07-2026 08:36,3,8,Koramangala,Hebbal,19.6,145,Gridlock,Clear,Android,Budget,5,4,36,0.75,294,1.63,478,-18,Cancelled_By_Driver
2a22cd2e,06-04-2026 09:56,0,9,Koramangala,Indiranagar,6.4,41,Heavy,Clear,Android,Mid-Range,4,1,27,0.9,96,1.4,134,2,Ride_Accepted
70aa5873,08-03-2026 16:38,6,16,Bellandur,Indiranagar,7.8,27,Free-Flow,Clear,iOS,Mid-Range,86,4,10,0.59,117,0.99,115,-36,Cancelled_By_Driver
ec8b4fad,10-03-2026 13:33,1,13,Indiranagar,Electronic City,8.5,27,Free-Flow,Clear,iOS,Premium,57,4,5,0.65,127.5,1.16,149,12,Cancelled_By_Driver
3a558b59,11-04-2026 07:46,5,7,Hebbal,Indiranagar,8.8,22,Free-Flow,Clear,Android,Budget,23,2,3,0.56,132,0.96,127,-20,User_Abandoned_App
ab852873,29-06-2026 08:24,0,8,Electronic City,Indiranagar,18,143,Heavy,Heavy Downpour,Android,Budget,6,6,43,0.9,270,2.11,569,8,Ride_Accepted
0341b5c9,01-06-2026 17:51,0,17,Whitefield,Bellandur,16.2,96,Heavy,Clear,Android,Premium,83,1,2,0.43,243,1.21,295,-31,Ride_Accepted
da7917c7,08-07-2026 06:32,2,6,Electronic City,Whitefield,8.4,41,Moderate,Clear,iOS,Premium,51,3,6,0.69,126,1.07,135,7,Ride_Accepted
27951683,15-05-2026 04:42,4,4,Whitefield,Koramangala,26,79,Light,Clear,Android,Mid-Range,26,3,18,0.9,390,1.21,472,16,Ride_Accepted
8c4a9bec,17-08-2026 17:41,0,17,HSR Layout,Malleshwaram,16.8,155,Heavy,Thunderstorm,iOS,Premium,88,3,6,0.7,252,1.97,496,7,User_Abandoned_App
7b8dcd96,12-06-2026 04:12,4,4,Electronic City,Bellandur,7.9,24,Light,Clear,Android,Mid-Range,60,2,31,0.77,118.5,1.08,127,26,Cancelled_By_Driver
068ec3ee,18-04-2026 08:25,5,8,Peenya,Bellandur,7.5,45,Heavy,Clear,Android,Budget,1,3,33,0.68,112.5,1.23,139,9,Ride_Accepted
5ce1d6fb,15-05-2026 13:37,4,13,Peenya,Whitefield,4.2,20,Free-Flow,Heavy Downpour,Android,Mid-Range,16,3,38,0.76,63,1.69,106,-13,Ride_Accepted
ec129a20,07-03-2026 02:31,5,2,Marathahalli,Bellandur,12.5,35,Free-Flow,Clear,iOS,Premium,5,1,14,0.72,187.5,0.99,186,-15,Ride_Accepted
eaac31a3,15-08-2026 18:17,5,18,Indiranagar,Hebbal,10.7,65,Heavy,Clear,Android,Budget,30,2,21,0.81,160.5,1.34,215,11,User_Abandoned_App
34a615b1,06-07-2026 19:53,0,19,Whitefield,Peenya,25.3,180,Gridlock,Light Rain,iOS,Premium,74,5,16,0.63,379.5,1.41,536,-3,User_Abandoned_App
a303a5a1,13-07-2026 09:24,0,9,Whitefield,Malleshwaram,12.1,95,Gridlock,Clear,Android,Premium,68,6,10,0.9,181.5,1.57,285,48,Ride_Accepted
3eccd92b,25-03-2026 18:18,2,18,Indiranagar,HSR Layout,12.7,81,Heavy,Clear,iOS,Premium,5,3,37,0.47,190.5,1.31,250,-3,Ride_Accepted
d0f5937c,09-03-2026 02:55,0,2,Bellandur,Electronic City,4.8,16,Free-Flow,Clear,Android,Premium,61,1,2,0.38,72,1.16,83,5,User_Abandoned_App
297e523c,17-06-2026 06:25,2,6,Marathahalli,Bellandur,10.6,29,Light,Clear,iOS,Premium,73,1,14,0.47,159,1.18,188,-24,Cancelled_By_Driver
06d9a847,06-07-2026 07:25,0,7,Bellandur,HSR Layout,5.3,24,Moderate,Clear,Android,Premium,11,5,37,0.46,79.5,1.46,116,-23,User_Abandoned_App
1d1fd3a0,17-05-2026 08:39,6,8,Bellandur,HSR Layout,7,57,Gridlock,Clear,Android,Budget,97,6,5,0.49,105,1.42,149,22,Ride_Accepted
45c1c595,19-03-2026 14:56,3,14,Bellandur,Malleshwaram,11,32,Free-Flow,Light Rain,Android,Budget,68,2,21,0.82,165,1.06,176,16,Ride_Accepted
1d824464,13-08-2026 20:36,3,20,Indiranagar,Malleshwaram,3.5,25,Gridlock,Clear,iOS,Premium,83,6,29,0.8,52.5,1.67,87,-30,Cancelled_By_Driver
b47355b2,22-05-2026 06:23,4,6,Bellandur,Marathahalli,31.4,100,Free-Flow,Clear,iOS,Premium,44,1,45,0.9,471,1.24,586,25,Ride_Accepted
6916910,28-03-2026 18:14,5,18,Peenya,Marathahalli,6.3,49,Gridlock,Clear,Android,Premium,53,5,22,0.85,94.5,1.56,147,-9,User_Abandoned_App
2f2b6d74,15-05-2026 17:59,4,17,Koramangala,HSR Layout,8.3,71,Heavy,Heavy Downpour,iOS,Premium,1,6,30,0.79,124.5,2.24,279,-26,Ride_Accepted
20199563,13-03-2026 09:23,4,9,HSR Layout,HSR Layout,28.3,180,Gridlock,Heavy Downpour,Android,Mid-Range,91,4,18,0.42,424.5,1.96,832,25,Ride_Accepted
fabaee96,17-04-2026 13:36,4,13,Whitefield,Electronic City,5.6,19,Light,Clear,Android,Mid-Range,64,3,13,0.75,84,1.14,95,-4,Ride_Accepted
adcb5d2c,20-04-2026 09:43,0,9,Whitefield,Malleshwaram,7.3,53,Gridlock,Clear,Android,Budget,75,5,7,0.73,109.5,1.5,165,23,User_Abandoned_App
5f158ed9,16-05-2026 08:41,5,8,HSR Layout,Malleshwaram,15.1,111,Gridlock,Clear,Android,Premium,45,5,41,0.9,226.5,1.6,362,-8,User_Abandoned_App
df19a4b7,06-03-2026 06:10,4,6,Indiranagar,Malleshwaram,5.3,17,Free-Flow,Clear,Android,Budget,99,1,4,0.51,79.5,0.95,76,-24,Ride_Accepted
3ec54ae1,20-05-2026 15:59,2,15,Electronic City,Peenya,18.5,51,Free-Flow,Clear,iOS,Premium,78,4,34,0.8,277.5,1.24,343,22,User_Abandoned_App
6bd3b4aa,06-04-2026 07:12,0,7,Indiranagar,HSR Layout,11.1,34,Free-Flow,Clear,Android,Budget,27,3,20,0.72,166.5,0.9,150,28,User_Abandoned_App
d91ca10f,03-03-2026 18:00,1,18,Whitefield,Hebbal,5,29,Heavy,Clear,Android,Budget,98,3,12,0.68,75,1.15,86,6,Ride_Accepted
ec1db010,18-04-2026 14:16,5,14,Whitefield,Hebbal,18.2,52,Free-Flow,Clear,Android,Budget,51,1,23,0.48,273,0.98,267,-28,Ride_Accepted
71781403,20-04-2026 16:06,0,16,HSR Layout,Marathahalli,24.4,77,Free-Flow,Clear,Android,Budget,35,1,24,0.55,366,0.96,352,10,User_Abandoned_App
cf79b0a2,12-03-2026 14:39,3,14,Bellandur,HSR Layout,16.2,47,Free-Flow,Clear,iOS,Premium,29,2,4,0.87,243,1.27,310,12,Ride_Accepted
b7d57dc1,13-05-2026 15:14,2,15,Indiranagar,Electronic City,9.2,27,Free-Flow,Light Rain,iOS,Premium,42,1,17,0.76,138,1.29,178,15,Ride_Accepted
192c08b8,21-07-2026 18:54,1,18,Hebbal,Indiranagar,15.5,115,Gridlock,Clear,Android,Premium,79,5,22,0.9,232.5,1.8,419,4,User_Abandoned_App
e32ae3f7,24-05-2026 08:39,6,8,HSR Layout,Malleshwaram,15.7,94,Heavy,Clear,iOS,Premium,6,2,3,0.88,235.5,1.44,339,2,Cancelled_By_Driver
191ead34,28-05-2026 16:12,3,16,Peenya,Marathahalli,15.2,53,Free-Flow,Clear,Android,Budget,44,4,12,0.35,228,0.9,205,14,Ride_Accepted
c427fdb9,15-05-2026 07:45,4,7,Whitefield,Koramangala,8.5,32,Moderate,Clear,Android,Mid-Range,37,2,37,0.66,127.5,0.95,121,-48,Ride_Accepted
