Query_ID,Query_Timestamp,Day_of_Week,Hour_of_Day,Pickup_Hub,Drop_Hub,Base_Distance_KM,Est_Ride_Duration_Min,Traffic_Condition,Weather_Condition,User_Device_OS,Device_Model_Tier,Battery_Level_Pct,App_Open_Count_Last_1hr,User_Account_Tenure_Months,Historical_Acceptance_Rate,Legal_Meter_Fare_INR,Surge_Multiplier_Applied,App_Quoted_Fare_INR,Competitor_Price_Diff_INR,Final_Ride_Status
2a8a6d9b,2026-04-04 02:54:00,5,2,Bellandur,Malleshwaram,10.0,30,Free_Flow,Clear,Android,Mid_Range,56,4,15,0.83,150.0,1.13,170.0,7.0,Ride_Accepted
672fcb01,2026-08-20 08:45:00,3,8,Electronic_City,HSR_Layout,9.6,64,Gridlock,Clear,iOS,Premium,100,2,17,0.83,144.0,1.54,222.0,-2.0,User_Abandoned_App
cff682aa,2026-04-05 08:26:00,6,8,Malleshwaram,Hebbal,13.3,79,Heavy,Light_Rain,iOS,Premium,34,2,45,0.9,199.5,1.46,292.0,-15.0,Ride_Accepted
db8c2b9a,2026-07-21 16:33:00,1,16,Marathahalli,Whitefield,6.4,19,Light,Clear,iOS,Premium,86,4,28,0.65,96.0,1.11,107.0,-9.0,User_Abandoned_App
6b72dfa6,2026-04-08 07:50:00,2,7,Hebbal,HSR_Layout,17.7,54,Free_Flow,Clear,Android,Mid_Range,84,1,46,0.9,265.5,1.12,297.0,-12.0,Ride_Accepted
e0e4af1b,2026-03-10 19:38:00,1,19,Marathahalli,Indiranagar,13.3,101,Gridlock,Clear,iOS,Premium,8,5,30,0.7,199.5,1.87,373.0,-2.0,Ride_Accepted
b110fe29,2026-05-10 05:40:00,6,5,Whitefield,Indiranagar,9.6,28,Free_Flow,Clear,iOS,Premium,87,2,36,0.9,144.0,1.29,185.0,-17.0,User_Abandoned_App
ef06302c,2026-04-13 07:04:00,0,7,Whitefield,Koramangala,18.6,56,Free_Flow,Clear,Android,Mid_Range,78,3,29,0.67,279.0,0.92,256.0,-2.0,Ride_Accepted
6a967536,2026-08-12 02:26:00,2,2,Hebbal,Indiranagar,15.1,43,Free_Flow,Clear,Android,Mid_Range,84,3,40,0.72,226.5,1.01,230.0,-15.0,Ride_Accepted
74d279fb,2026-04-26 22:36:00,6,22,Hebbal,Marathahalli,10.1,38,Moderate,Clear,iOS,Premium,27,2,19,0.6,151.5,1.15,175.0,4.0,Ride_Accepted
2acaf178,2026-06-22 18:29:00,0,18,Electronic_City,Peenya,7.3,38,Heavy,Light_Rain,Android,Mid_Range,16,4,20,0.58,109.5,1.2,131.0,13.0,User_Abandoned_App
40fa7745,2026-06-24 16:55:00,2,16,Hebbal,Peenya,21.3,65,Free_Flow,Clear,iOS,Premium,48,2,39,0.9,319.5,1.36,434.0,9.0,Cancelled_By_Driver
0820aea0,2026-03-12 21:16:00,3,21,Indiranagar,Peenya,10.6,50,Free_Flow,Heavy_Downpour,Android,Budget,76,7,26,0.88,159.0,1.46,232.0,-11.0,Ride_Accepted
dbda56df,2026-08-20 01:43:00,3,1,Marathahalli,Whitefield,23.0,67,Free_Flow,Clear,iOS,Mid_Range,21,4,25,0.77,345.0,1.13,388.0,13.0,Ride_Accepted
18cc9312,2026-06-13 18:27:00,5,18,Bellandur,Marathahalli,7.3,79,Gridlock,Thunderstorm,Android,Mid_Range,68,4,14,0.57,109.5,2.32,254.0,-22.0,User_Abandoned_App
6b71e97b,2026-06-13 16:55:00,5,16,Peenya,Koramangala,7.7,21,Free_Flow,Clear,iOS,Mid_Range,53,3,32,0.71,115.5,0.97,112.0,-24.0,Ride_Accepted
18c50d5b,2026-07-12 06:26:00,6,6,Hebbal,Malleshwaram,10.6,33,Light,Clear,Android,Budget,68,4,6,0.64,159.0,0.91,145.0,-1.0,Ride_Accepted
bf79fdec,2026-06-07 17:35:00,6,17,HSR_Layout,Electronic_City,15.3,92,Heavy,Clear,Android,Budget,82,1,6,0.44,229.5,1.18,271.0,-5.0,Ride_Accepted
45d96a83,2026-04-06 17:43:00,0,17,Whitefield,HSR_Layout,6.9,50,Gridlock,Clear,Android,Budget,11,2,41,0.9,103.5,1.41,146.0,-9.0,Ride_Accepted
efb22028,2026-06-24 08:17:00,2,8,Indiranagar,Whitefield,4.8,38,Gridlock,Clear,iOS,Premium,50,8,2,0.57,72.0,1.66,120.0,25.0,User_Abandoned_App
f7ce969f,2026-06-09 11:28:00,1,11,Malleshwaram,Electronic_City,3.6,23,Free_Flow,Heavy_Downpour,iOS,Premium,77,4,4,0.74,54.0,1.61,87.0,8.0,User_Abandoned_App
dffe413c,2026-07-23 03:16:00,3,3,Peenya,Electronic_City,6.6,18,Free_Flow,Light_Rain,Android,Mid_Range,22,4,25,0.6,99.0,0.97,96.0,-21.0,Ride_Accepted
1782a5a9,2026-04-01 00:42:00,2,0,Bellandur,Hebbal,7.8,25,Free_Flow,Light_Rain,Android,Mid_Range,44,4,41,0.51,117.0,0.96,112.0,-7.0,Ride_Accepted
a5cb645b,2026-08-22 08:30:00,5,8,Peenya,Hebbal,13.7,101,Gridlock,Clear,Android,Mid_Range,21,7,15,0.9,205.5,1.54,317.0,3.0,User_Abandoned_App
2d9d83c9,2026-04-24 08:22:00,4,8,Hebbal,Malleshwaram,10.3,67,Heavy,Clear,iOS,Premium,3,1,34,0.57,154.5,1.46,225.0,25.0,User_Abandoned_App
8253a0d9,2026-03-12 18:25:00,3,18,Electronic_City,Whitefield,12.2,129,Gridlock,Thunderstorm,Android,Budget,72,5,47,0.71,183.0,2.15,393.0,-4.0,User_Abandoned_App
d2708cab,2026-05-10 11:32:00,6,11,Whitefield,Peenya,6.2,25,Moderate,Clear,iOS,Premium,95,2,7,0.45,93.0,1.13,105.0,16.0,Ride_Accepted
323cf3c0,2026-07-31 19:07:00,4,19,Whitefield,Electronic_City,11.0,66,Heavy,Clear,Android,Mid_Range,51,4,25,0.9,165.0,1.43,236.0,43.0,Ride_Accepted
d631a310,2026-05-16 15:43:00,5,15,Malleshwaram,Electronic_City,15.8,45,Light,Light_Rain,Android,Premium,56,3,46,0.9,237.0,1.17,276.0,-7.0,Ride_Accepted
aa285e01,2026-05-08 15:06:00,4,15,Electronic_City,HSR_Layout,7.9,21,Light,Clear,Android,Mid_Range,23,1,42,0.9,118.5,1.23,146.0,10.0,User_Abandoned_App
de444487,2026-07-04 08:33:00,5,8,Marathahalli,Koramangala,23.2,138,Heavy,Clear,Android,Mid_Range,74,2,24,0.64,348.0,1.31,457.0,1.0,Ride_Accepted
7305c60e,2026-03-02 08:18:00,0,8,Koramangala,Whitefield,3.2,27,Gridlock,Light_Rain,iOS,Premium,57,6,18,0.82,48.0,1.6,77.0,0.0,Ride_Accepted
7cd1d639,2026-07-05 11:48:00,6,11,Indiranagar,HSR_Layout,6.0,15,Light,Clear,Android,Budget,25,2,10,0.68,90.0,0.99,89.0,-4.0,Ride_Accepted
c4aa4351,2026-04-24 17:19:00,4,17,Whitefield,Marathahalli,10.8,83,Heavy,Heavy_Downpour,iOS,Premium,1,5,4,0.68,162.0,2.41,391.0,-26.0,Ride_Accepted
8f7bcfb8,2026-07-19 09:52:00,6,9,HSR_Layout,Malleshwaram,9.9,78,Gridlock,Clear,iOS,Premium,40,6,39,0.9,148.5,1.64,244.0,8.0,Cancelled_By_Driver
5af24744,2026-06-27 18:48:00,5,18,Whitefield,Hebbal,9.1,68,Gridlock,Clear,Android,Budget,44,3,36,0.48,136.5,1.49,203.0,17.0,Ride_Accepted
0ac5b7f9,2026-05-14 16:12:00,3,16,Peenya,Koramangala,5.2,22,Free_Flow,Light_Rain,Android,Mid_Range,92,1,25,0.69,78.0,1.12,87.0,16.0,User_Abandoned_App
ccb7f1b7,2026-07-08 06:08:00,2,6,Whitefield,Peenya,18.3,58,Free_Flow,Clear,Android,Premium,60,3,43,0.78,274.5,1.31,360.0,7.0,Ride_Accepted
ddbc5583,2026-03-12 09:10:00,3,9,Whitefield,Marathahalli,4.0,23,Heavy,Clear,Android,Premium,67,2,30,0.59,60.0,1.46,88.0,-42.0,User_Abandoned_App
c3466deb,2026-03-20 04:08:00,4,4,Koramangala,Marathahalli,7.9,32,Moderate,Light_Rain,iOS,Premium,26,1,25,0.9,118.5,1.27,150.0,57.0,Ride_Accepted
8702d014,2026-03-26 09:44:00,3,9,Koramangala,HSR_Layout,6.9,50,Gridlock,Light_Rain,iOS,Premium,69,6,46,0.9,103.5,1.56,161.0,-26.0,Ride_Accepted
12b4c9eb,2026-07-11 11:34:00,5,11,Bellandur,Marathahalli,17.0,54,Free_Flow,Clear,Android,Mid_Range,1,2,10,0.86,255.0,1.01,259.0,18.0,Ride_Accepted
e5fb8c51,2026-04-21 18:51:00,1,18,Marathahalli,Indiranagar,4.7,32,Gridlock,Clear,iOS,Mid_Range,81,7,12,0.6,70.5,1.35,95.0,-12.0,Ride_Accepted
025c0484,2026-07-19 09:23:00,6,9,HSR_Layout,Koramangala,7.8,63,Gridlock,Clear,Android,Budget,51,3,1,0.58,117.0,1.47,172.0,-18.0,User_Abandoned_App
c0635dbd,2026-04-17 14:20:00,4,14,Whitefield,Bellandur,12.2,35,Light,Clear,iOS,Mid_Range,74,4,7,0.79,183.0,1.15,211.0,27.0,Ride_Accepted
60ec3cee,2026-08-20 09:23:00,3,9,Whitefield,Malleshwaram,8.4,66,Gridlock,Clear,iOS,Premium,16,5,13,0.63,126.0,1.48,186.0,21.0,Cancelled_By_Driver
7b22c383,2026-05-05 16:00:00,1,16,Indiranagar,Bellandur,9.6,24,Light,Clear,Android,Mid_Range,54,2,30,0.9,144.0,1.1,158.0,-55.0,Ride_Accepted
664fabe9,2026-05-21 07:05:00,3,7,Koramangala,Electronic_City,35.0,158,Moderate,Clear,iOS,Premium,95,1,38,0.68,525.0,1.11,582.0,-20.0,Ride_Accepted
b88b6695,2026-06-02 07:23:00,1,7,HSR_Layout,Whitefield,13.0,57,Moderate,Clear,Android,Mid_Range,25,2,28,0.9,195.0,1.13,220.0,-3.0,User_Abandoned_App
4b46ccc2,2026-06-22 18:22:00,0,18,Malleshwaram,HSR_Layout,11.5,86,Gridlock,Clear,Android,Budget,51,5,5,0.61,172.5,1.3,225.0,-30.0,Ride_Accepted
a5f06e1a,2026-07-22 09:39:00,2,9,Bellandur,Whitefield,11.7,83,Gridlock,Clear,iOS,Premium,90,5,33,0.39,175.5,1.56,274.0,20.0,User_Abandoned_App
e19cb4c1,2026-04-21 08:30:00,1,8,Marathahalli,Peenya,9.6,58,Heavy,Clear,iOS,Premium,8,3,22,0.89,144.0,1.46,210.0,32.0,Ride_Accepted
8ad93a8d,2026-05-13 01:45:00,2,1,Electronic_City,Koramangala,7.8,20,Free_Flow,Clear,iOS,Mid_Range,26,2,37,0.33,117.0,0.91,107.0,18.0,Ride_Accepted
8eec72b1,2026-08-26 16:59:00,2,16,Marathahalli,Hebbal,9.9,44,Moderate,Light_Rain,iOS,Premium,43,3,46,0.79,148.5,1.25,186.0,12.0,Ride_Accepted
4ef73ec7,2026-04-17 11:56:00,4,11,Peenya,Hebbal,7.6,26,Light,Clear,Android,Premium,55,5,43,0.9,114.0,1.24,141.0,-15.0,Cancelled_By_Driver
47592634,2026-07-08 07:04:00,2,7,Whitefield,Indiranagar,5.3,20,Moderate,Clear,iOS,Premium,78,4,30,0.81,79.5,1.29,102.0,-22.0,User_Abandoned_App
c7857c3a,2026-04-03 18:43:00,4,18,Bellandur,Indiranagar,7.0,43,Heavy,Clear,iOS,Mid_Range,95,1,13,0.38,105.0,1.21,127.0,31.0,Ride_Accepted
949060e3,2026-07-01 17:42:00,2,17,Peenya,Hebbal,13.2,102,Gridlock,Clear,Android,Mid_Range,13,2,20,0.43,198.0,1.56,308.0,-7.0,Ride_Accepted
f0467722,2026-04-26 08:59:00,6,8,HSR_Layout,Marathahalli,10.1,65,Heavy,Clear,iOS,Premium,53,2,12,0.85,151.5,1.48,224.0,12.0,User_Abandoned_App
86f74eaf,2026-03-15 07:37:00,6,7,Electronic_City,Marathahalli,5.2,23,Free_Flow,Clear,iOS,Premium,41,3,2,0.59,78.0,1.1,86.0,1.0,User_Abandoned_App
3c5fe893,2026-06-14 10:00:00,6,10,Koramangala,Indiranagar,9.9,71,Gridlock,Clear,Android,Mid_Range,88,6,26,0.9,148.5,1.71,253.0,7.0,Ride_Accepted
2410d70d,2026-05-10 09:28:00,6,9,Bellandur,Koramangala,13.9,80,Heavy,Clear,iOS,Premium,76,2,9,0.81,208.5,1.39,289.0,19.0,Ride_Accepted
c91736fa,2026-05-19 06:24:00,1,6,Bellandur,Malleshwaram,13.2,38,Free_Flow,Clear,iOS,Premium,36,2,47,0.9,198.0,1.24,245.0,6.0,User_Abandoned_App
701a1d63,2026-05-18 21:58:00,0,21,Whitefield,Malleshwaram,3.9,23,Moderate,Clear,Android,Mid_Range,93,5,23,0.73,58.5,0.96,56.0,21.0,Ride_Accepted
575df705,2026-07-30 09:48:00,3,9,Hebbal,Whitefield,14.8,109,Gridlock,Clear,Android,Mid_Range,90,4,19,0.56,222.0,1.47,325.0,22.0,Ride_Accepted
50212ab7,2026-04-08 12:51:00,2,12,Bellandur,Malleshwaram,20.3,57,Free_Flow,Clear,iOS,Premium,50,2,7,0.81,304.5,1.22,371.0,-38.0,Ride_Accepted
3c0495be,2026-07-20 17:08:00,0,17,Indiranagar,Whitefield,8.5,52,Heavy,Clear,Android,Mid_Range,86,3,41,0.8,127.5,1.46,186.0,-25.0,Cancelled_By_Driver
fe5304e7,2026-05-19 19:28:00,1,19,Electronic_City,Whitefield,4.5,32,Gridlock,Clear,Android,Mid_Range,67,7,43,0.9,67.5,1.59,107.0,-22.0,Cancelled_By_Driver
9ee81e91,2026-03-15 06:03:00,6,6,Electronic_City,Electronic_City,18.3,50,Light,Clear,iOS,Mid_Range,77,2,20,0.82,274.5,1.07,294.0,-3.0,Ride_Accepted
37bd67be,2026-07-09 06:59:00,3,6,Indiranagar,Hebbal,6.2,22,Free_Flow,Clear,Android,Budget,50,3,6,0.64,93.0,0.95,88.0,30.0,Ride_Accepted
596043e8,2026-03-28 14:46:00,5,14,Malleshwaram,Hebbal,13.3,37,Light,Light_Rain,Android,Mid_Range,75,2,17,0.86,199.5,1.15,230.0,2.0,User_Abandoned_App
095c190e,2026-07-23 08:45:00,3,8,Indiranagar,Whitefield,4.0,24,Heavy,Clear,Android,Mid_Range,99,1,34,0.62,60.0,1.26,76.0,13.0,Ride_Accepted
fbd44b6d,2026-03-01 15:12:00,6,15,Indiranagar,Electronic_City,8.2,39,Moderate,Clear,iOS,Premium,51,2,39,0.68,122.99999999999999,1.1,136.0,-10.0,Ride_Accepted
3eb213c0,2026-04-01 06:46:00,2,6,Electronic_City,Indiranagar,4.4,22,Light,Heavy_Downpour,Android,Mid_Range,96,6,45,0.9,66.0,1.56,103.0,-4.0,User_Abandoned_App
7b69a528,2026-08-08 13:13:00,5,13,Marathahalli,Hebbal,18.3,53,Light,Clear,Android,Budget,79,2,37,0.9,274.5,1.06,291.0,11.0,Ride_Accepted
56e2c1b5,2026-07-02 17:16:00,3,17,Electronic_City,HSR_Layout,7.1,57,Gridlock,Clear,iOS,Premium,1,2,20,0.9,106.5,1.71,183.0,12.0,Ride_Accepted
d6e66251,2026-05-20 16:21:00,2,16,Hebbal,HSR_Layout,3.2,14,Free_Flow,Clear,Android,Premium,76,3,5,0.41,48.0,1.1,53.0,-8.0,Ride_Accepted
a80aa896,2026-08-08 16:36:00,5,16,Whitefield,Malleshwaram,7.1,22,Free_Flow,Light_Rain,iOS,Mid_Range,36,4,14,0.78,106.5,1.12,120.0,12.0,Ride_Accepted
c4e313dd,2026-07-18 15:54:00,5,15,Peenya,Bellandur,10.3,30,Free_Flow,Clear,iOS,Premium,83,1,33,0.84,154.5,1.14,177.0,27.0,Ride_Accepted
b14817d8,2026-03-19 22:29:00,3,22,Marathahalli,Hebbal,18.6,93,Free_Flow,Heavy_Downpour,iOS,Premium,80,5,12,0.9,279.0,1.63,455.0,-12.0,Ride_Accepted
5ae7c92a,2026-06-27 20:35:00,5,20,Koramangala,Whitefield,19.4,83,Moderate,Clear,Android,Mid_Range,71,2,3,0.59,291.0,1.0,291.0,40.0,Ride_Accepted
c34fdfd0,2026-05-01 05:58:00,4,5,Peenya,Electronic_City,9.5,29,Free_Flow,Clear,Android,Mid_Range,91,3,32,0.56,142.5,0.98,140.0,-28.0,Ride_Accepted
90a027ac,2026-06-22 09:51:00,0,9,Whitefield,Electronic_City,20.1,162,Heavy,Heavy_Downpour,Android,Mid_Range,22,3,31,0.78,301.5,1.96,590.0,-6.0,Ride_Accepted
691eb2ec,2026-03-30 17:42:00,0,17,Hebbal,Malleshwaram,8.7,41,Moderate,Clear,Android,Budget,92,2,17,0.72,130.5,0.9,118.0,-20.0,User_Abandoned_App
22a93d2c,2026-04-20 10:21:00,0,10,Hebbal,Malleshwaram,12.7,76,Heavy,Clear,Android,Mid_Range,67,2,34,0.86,190.5,1.43,272.0,21.0,Ride_Accepted
fc41a23b,2026-05-28 08:17:00,3,8,Koramangala,Bellandur,16.3,99,Heavy,Clear,Android,Mid_Range,28,2,14,0.85,244.5,1.26,308.0,47.0,Ride_Accepted
5ebb973d,2026-08-01 18:01:00,5,18,Marathahalli,Malleshwaram,14.5,86,Heavy,Clear,Android,Mid_Range,73,1,34,0.9,217.5,1.39,302.0,38.0,Ride_Accepted
bdefd934,2026-06-04 09:07:00,3,9,Malleshwaram,Whitefield,12.4,94,Gridlock,Light_Rain,Android,Budget,93,7,24,0.9,186.0,1.4,261.0,-12.0,Ride_Accepted
3216d913,2026-04-06 02:45:00,0,2,Indiranagar,Malleshwaram,9.1,26,Light,Clear,Android,Mid_Range,61,2,3,0.6,136.5,0.98,134.0,22.0,Ride_Accepted
1d66e83f,2026-03-31 10:59:00,1,10,Marathahalli,HSR_Layout,10.2,73,Gridlock,Light_Rain,iOS,Premium,79,6,28,0.74,153.0,1.68,256.0,-16.0,Ride_Accepted
3418442a,2026-05-17 09:44:00,6,9,Malleshwaram,Indiranagar,8.9,53,Heavy,Light_Rain,Android,Premium,43,2,3,0.23,133.5,1.4,187.0,12.0,Ride_Accepted
2eb40148,2026-03-15 07:59:00,6,7,Hebbal,Whitefield,8.7,23,Free_Flow,Clear,Android,Mid_Range,90,2,32,0.9,130.5,1.13,147.0,48.0,Ride_Accepted
02baf6a6,2026-08-15 09:05:00,5,9,Electronic_City,Bellandur,5.6,29,Heavy,Clear,Android,Premium,71,2,12,0.11,84.0,1.32,111.0,9.0,Ride_Accepted
6ab51571,2026-06-08 06:47:00,0,6,Whitefield,Indiranagar,14.4,66,Moderate,Clear,iOS,Premium,91,4,47,0.89,216.0,1.22,264.0,16.0,Ride_Accepted
fa55ceb1,2026-07-07 13:22:00,1,13,Koramangala,Electronic_City,6.2,28,Moderate,Clear,Android,Premium,25,5,34,0.42,93.0,1.16,108.0,2.0,Ride_Accepted
1f6f344c,2026-07-31 10:47:00,4,10,Whitefield,Hebbal,26.7,180,Gridlock,Clear,iOS,Premium,61,9,29,0.66,400.5,1.57,628.0,-26.0,Ride_Accepted
dd6f1ed8,2026-08-04 06:02:00,1,6,HSR_Layout,Koramangala,13.7,38,Free_Flow,Clear,Android,Budget,56,2,34,0.77,205.5,1.02,210.0,-5.0,Ride_Accepted
e9554f24,2026-08-25 22:03:00,1,22,HSR_Layout,Whitefield,8.6,50,Free_Flow,Thunderstorm,Android,Premium,5,1,34,0.84,129.0,1.8,232.0,-3.0,Ride_Accepted
77fae6dc,2026-05-11 20:46:00,0,20,Marathahalli,Malleshwaram,8.9,55,Heavy,Clear,iOS,Premium,5,5,43,0.9,133.5,1.87,250.0,28.0,Ride_Accepted
de272ad6,2026-05-20 18:00:00,2,18,Hebbal,Bellandur,7.2,56,Gridlock,Light_Rain,Android,Mid_Range,38,7,43,0.9,108.0,1.54,166.0,8.0,User_Abandoned_App
de0d25f9,2026-07-16 08:55:00,3,8,Hebbal,Whitefield,11.3,70,Heavy,Light_Rain,Android,Budget,89,1,14,0.9,169.5,1.23,209.0,35.0,Ride_Accepted
d77f6abe,2026-08-25 05:26:00,1,5,Indiranagar,Whitefield,19.6,61,Free_Flow,Clear,iOS,Premium,62,3,19,0.72,294.0,1.25,368.0,28.0,User_Abandoned_App
7787748e,2026-06-17 09:36:00,2,9,Indiranagar,Marathahalli,8.6,64,Gridlock,Clear,Android,Premium,27,4,24,0.58,129.0,1.46,188.0,-17.0,Ride_Accepted
f90c0a83,2026-07-04 17:56:00,5,17,Indiranagar,Koramangala,6.5,53,Heavy,Heavy_Downpour,Android,Budget,80,3,19,0.61,97.5,1.75,170.0,-27.0,Ride_Accepted
530b22d8,2026-04-26 18:06:00,6,18,Electronic_City,Koramangala,11.0,81,Gridlock,Light_Rain,Android,Mid_Range,68,6,25,0.9,165.0,1.56,257.0,-2.0,Ride_Accepted
afd72d35,2026-04-20 09:30:00,0,9,Peenya,Electronic_City,8.6,62,Gridlock,Clear,Android,Budget,64,4,36,0.84,129.0,1.45,187.0,-21.0,User_Abandoned_App
b4b730b5,2026-07-30 10:26:00,3,10,Bellandur,Koramangala,11.1,63,Heavy,Light_Rain,Android,Mid_Range,71,3,37,0.54,166.5,1.29,215.0,-17.0,User_Abandoned_App
8a2ebfdd,2026-03-27 00:06:00,4,0,Peenya,Bellandur,21.0,60,Free_Flow,Clear,Android,Premium,73,1,5,0.62,315.0,1.08,339.0,-7.0,Cancelled_By_Driver
9c5e9bc6,2026-04-01 18:02:00,2,18,Whitefield,Malleshwaram,22.0,167,Gridlock,Clear,iOS,Premium,54,7,34,0.81,330.0,1.71,564.0,-14.0,User_Abandoned_App
09dd84e1,2026-06-27 09:00:00,5,9,Peenya,Koramangala,33.1,180,Heavy,Light_Rain,Android,Premium,4,2,22,0.88,496.5,1.51,752.0,12.0,Cancelled_By_Driver
01f79d04,2026-08-02 21:43:00,6,21,Electronic_City,Peenya,16.4,46,Free_Flow,Clear,iOS,Premium,83,3,14,0.65,245.99999999999997,1.16,286.0,19.0,Ride_Accepted
52eaf05e,2026-08-06 09:19:00,3,9,Whitefield,Electronic_City,15.1,91,Heavy,Clear,iOS,Mid_Range,22,3,27,0.81,226.5,1.26,284.0,-5.0,Cancelled_By_Driver
69f20456,2026-07-18 00:55:00,5,0,Peenya,Whitefield,8.6,24,Light,Clear,Android,Budget,57,2,26,0.57,129.0,0.9,116.0,-2.0,Ride_Accepted
14d189c0,2026-06-18 07:21:00,3,7,Electronic_City,Marathahalli,8.2,30,Free_Flow,Clear,Android,Budget,84,1,40,0.78,122.99999999999999,0.97,119.0,3.0,Ride_Accepted
1533c3b9,2026-05-19 13:47:00,1,13,Bellandur,Marathahalli,9.0,25,Free_Flow,Light_Rain,Android,Premium,10,2,15,0.84,135.0,1.2,163.0,-5.0,Ride_Accepted
075d9615,2026-05-14 17:48:00,3,17,Peenya,Bellandur,10.8,67,Heavy,Clear,iOS,Mid_Range,39,1,34,0.54,162.0,1.22,197.0,-28.0,User_Abandoned_App
918257e2,2026-04-11 02:42:00,5,2,Electronic_City,Indiranagar,17.7,52,Free_Flow,Clear,iOS,Premium,64,1,6,0.48,265.5,1.19,315.0,-11.0,User_Abandoned_App
d9964118,2026-08-10 01:13:00,0,1,Indiranagar,Malleshwaram,20.1,99,Light,Heavy_Downpour,iOS,Premium,39,3,12,0.75,301.5,1.57,473.0,-12.0,Cancelled_By_Driver
0b1460ec,2026-04-11 08:37:00,5,8,Hebbal,Marathahalli,12.9,79,Heavy,Clear,Android,Mid_Range,63,1,25,0.7,193.5,1.19,230.0,38.0,Ride_Accepted
3bb3120c,2026-05-18 07:36:00,0,7,Indiranagar,Bellandur,11.4,42,Free_Flow,Clear,Android,Mid_Range,89,3,6,0.84,171.0,1.14,194.0,-14.0,Ride_Accepted
f9b2d20a,2026-03-02 11:53:00,0,11,Hebbal,Malleshwaram,9.1,25,Free_Flow,Clear,iOS,Premium,87,4,3,0.62,136.5,1.14,156.0,-23.0,Ride_Accepted
e651a040,2026-06-25 18:29:00,3,18,Koramangala,Malleshwaram,12.1,90,Gridlock,Clear,Android,Premium,13,5,12,0.44,181.5,1.88,340.0,-17.0,Ride_Accepted
2c225c46,2026-07-30 08:36:00,3,8,Koramangala,Hebbal,19.6,145,Gridlock,Clear,Android,Budget,5,4,36,0.75,294.0,1.63,478.0,-18.0,Cancelled_By_Driver
a1ade932,2026-04-06 09:56:00,0,9,Koramangala,Indiranagar,6.4,41,Heavy,Clear,Android,Mid_Range,4,1,27,0.9,96.0,1.4,134.0,2.0,Ride_Accepted
ff223e1b,2026-03-08 16:38:00,6,16,Bellandur,Indiranagar,7.8,27,Free_Flow,Clear,iOS,Mid_Range,86,4,10,0.59,117.0,0.99,115.0,-36.0,Cancelled_By_Driver
f466ff3b,2026-03-10 13:33:00,1,13,Indiranagar,Electronic_City,8.5,27,Free_Flow,Clear,iOS,Premium,57,4,5,0.65,127.5,1.16,149.0,12.0,Cancelled_By_Driver
2612a1de,2026-04-11 07:46:00,5,7,Hebbal,Indiranagar,8.8,22,Free_Flow,Clear,Android,Budget,23,2,3,0.56,132.0,0.96,127.0,-20.0,User_Abandoned_App
326a3bf6,2026-06-29 08:24:00,0,8,Electronic_City,Indiranagar,18.0,143,Heavy,Heavy_Downpour,Android,Budget,6,6,43,0.9,270.0,2.11,569.0,8.0,Ride_Accepted
c5d25196,2026-06-01 17:51:00,0,17,Whitefield,Bellandur,16.2,96,Heavy,Clear,Android,Premium,83,1,2,0.43,243.0,1.21,295.0,-31.0,Ride_Accepted
23296a11,2026-07-08 06:32:00,2,6,Electronic_City,Whitefield,8.4,41,Moderate,Clear,iOS,Premium,51,3,6,0.69,126.0,1.07,135.0,7.0,Ride_Accepted
b3eb79ae,2026-05-15 04:42:00,4,4,Whitefield,Koramangala,26.0,79,Light,Clear,Android,Mid_Range,26,3,18,0.9,390.0,1.21,472.0,16.0,Ride_Accepted
bfe2be04,2026-08-17 17:41:00,0,17,HSR_Layout,Malleshwaram,16.8,155,Heavy,Thunderstorm,iOS,Premium,88,3,6,0.7,252.0,1.97,496.0,7.0,User_Abandoned_App
61829bed,2026-06-12 04:12:00,4,4,Electronic_City,Bellandur,7.9,24,Light,Clear,Android,Mid_Range,60,2,31,0.77,118.5,1.08,127.0,26.0,Cancelled_By_Driver
260abb08,2026-04-18 08:25:00,5,8,Peenya,Bellandur,7.5,45,Heavy,Clear,Android,Budget,1,3,33,0.68,112.5,1.23,139.0,9.0,Ride_Accepted
a37c62f4,2026-05-15 13:37:00,4,13,Peenya,Whitefield,4.2,20,Free_Flow,Heavy_Downpour,Android,Mid_Range,16,3,38,0.76,63.0,1.69,106.0,-13.0,Ride_Accepted
d4cb6aa0,2026-03-07 02:31:00,5,2,Marathahalli,Bellandur,12.5,35,Free_Flow,Clear,iOS,Premium,5,1,14,0.72,187.5,0.99,186.0,-15.0,Ride_Accepted
124075c1,2026-08-15 18:17:00,5,18,Indiranagar,Hebbal,10.7,65,Heavy,Clear,Android,Budget,30,2,21,0.81,160.5,1.34,215.0,11.0,User_Abandoned_App
a694017b,2026-07-06 19:53:00,0,19,Whitefield,Peenya,25.3,180,Gridlock,Light_Rain,iOS,Premium,74,5,16,0.63,379.5,1.41,536.0,-3.0,User_Abandoned_App
ebfb5562,2026-07-13 09:24:00,0,9,Whitefield,Malleshwaram,12.1,95,Gridlock,Clear,Android,Premium,68,6,10,0.9,181.5,1.57,285.0,48.0,Ride_Accepted
e2c9f245,2026-03-25 18:18:00,2,18,Indiranagar,HSR_Layout,12.7,81,Heavy,Clear,iOS,Premium,5,3,37,0.47,190.5,1.31,250.0,-3.0,Ride_Accepted
